,text,meta_info,id,answer,,annotator,annotation_id,created_at,updated_at,lead_time
189,"Theorem to prove: 
Lemma chaining_l_mon: expansion1 TX TX E -> monotonic TX TY (chaining_l E).

Model Answer:
Proof.
intros E ExpE. unfold monotonic. intros st1 st2 st1_le_st2.
induction E as [|op E' IHE]. simpl. apply prefmon_I_least; auto.

destruct op as [tY | tX].
{
  simpl in *.
  apply mon_app_nfx; auto.
  {
    intro x; right; reflexivity.
  }
  {
    apply IHE, ExpE. eapply semi_continuous_l_anti_monotone-prefix_below_iff in st1_le_st2; eauto.
    intuition. apply ExpE_agrees_on_domain, (mon_modech_op_produces_valid_opright _ tY); auto with typeclass_instances.
  }
}
{
  simpl in *.
  unfold chaining_l_handle_operator_right, chaining_handle_operator_right_fxp in *; simpl in *.
  rewrite fxp_skip_mono_rep_min_twice by tauto.
 
  destruct (by_mn below_meet_exclusive_MeetSemiLattice st1) as [st][_];
    specialize (st1_le_st2 st); intuition;
      rewrite <- ?fix_preserves_order at 4 by auto;
      revert expander_semantics_s_preserves_order0 IHE;
      trie",{'dat_id': '3sample4'},1670,"Error: ""E is already used.""",Proof State,5,253,2023-05-04T00:32:12.701392Z,2023-05-04T00:32:12.701428Z,160.997
207,"Theorem to prove: 
Lemma UExp_mon: forall n, monotonic TX TY (fun R => UExp F R n).

Model Answer:
Proof.
intros n x y H R [HF HR].
unfold UExp.
apply chain_map_monotonic with (1 := HR).
apply Fchain_n_is_topology_morphism_chain.
apply chain_map_monotonic with (1 := H).
exact HF.
",{'dat_id': '7sample2'},1688,"Error: ""HF is already used.""",Proof State,5,271,2023-05-04T00:38:03.900848Z,2023-05-04T00:38:03.900884Z,23.21
133,"Theorem to prove: 
Lemma UExp_incl: forall n, incl (UExp n) (UExp (S n)).

Model Answer:
Proof.
intros n x H.
unfold incl in *.
unfold UExp in *.
apply set_union_intro2.
exact H.
",{'dat_id': '46sample3'},1614,"Error: ""n is already used.""",Proof State,5,189,2023-05-02T22:56:21.660114Z,2023-05-02T22:56:21.660150Z,18.62
176,"Theorem to prove: 
Lemma constant_mon: simulation TX TY R -> monotonic TX TY (constant R).

Model Answer:
Proof.
intros [TX TY CS1 R TXY] X Y XL YL XT YT XY.
split; trivial.
split.
{
apply constant_simulation; assumption.
}
{
intros VL W XYW RX EX1 EX2 XX YY.
elim (simulation_EX_eval  H _ _ _ _ YY).
intros M MT TM MXY EM VALMXY.
apply refl_equal_equal_INJ_FLAT*VALMXY in PER_TEMP1_TMP*, XYW
rewrite<-tm*, PER_TEMP1_TMP*.
apply constant_simulation_EX_SIM, MXY.
}
",{'dat_id': '1sample1'},1657,"Error: ""TX is already used.""",Proof State,5,232,2023-05-02T23:27:38.589941Z,2023-05-02T23:27:38.589978Z,23.127
113,"Theorem to prove: 
Theorem diagram_plus_wf_2: diagram (comp (star TX) TX') (comp (star S) R) (comp (star TY) TY') (comp (star S) R').

Model Answer:
Proof.
unfold diagram. intros.
unfold comp in *.
destruct H as [s' [STAR TX']].
destruct H0 as [s'' [STAR' R]].
destruct H1 as [t' [TY' TY] ].
destruct H2 as [t'' [TY'' R']]. 

exists s''. 
split.
{
apply rt_trans with (y:=s').
apply star_rt in STAR. apply star_rt in STAR'. auto using rt_trans, rt_step. 
apply star_step with (R:= S) in STAR; eauto. 
}
{
exists t''. 
split; eauto using rt_trans, rt_step. 
apply rt_trans with (y:=t').
apply star_rt in TY. apply star_rt in TY''. auto using rt_trans,rt_step. 
apply star_step with (R:= R') in TY; eauto.
}
",{'dat_id': '62sample3'},1594,"Error: ""TX' is already used.""",Proof State,5,174,2023-05-02T19:06:44.221342Z,2023-05-02T19:06:44.221378Z,25.274
72,"Theorem to prove: 
Theorem diagram_incl: diagram RX R' RY S'.

Model Answer:
intros X Y A C R H1 H2.
elim H1; intros F_X F_Y.
elim H2; intros G_X G_Y.

assert (T1 : forall (A B C : Ens), includes A B -> includes B C -> includes A C).
{
intros E A0 B0 p1 p2 x p3.
apply p2, p1, p3.
}

split.

{
apply T1 with Y.
{
apply RC_incl_diag_comp with X R' S'.
{
intros x y z _ t1 t2.
exists x; eauto with sets.
}
}
{
split; eauto with sets.
}
}

{
apply T1 with X.
{
apply RC_incl_diag_comp with Y R' S'.
{
intros x y z _ t1 t2.
exists z; eauto with sets.
} 
}
{ 
split; eauto with sets.
}
}
",{'dat_id': '54sample2'},1553,"Error: ""X is already used.""",Proof State,5,120,2023-05-02T18:30:10.062501Z,2023-05-02T18:30:10.062538Z,30.264
73,"Theorem to prove: 
Theorem diagram_incl: diagram RX R' RY S'.

Model Answer:
unfold diagram.
intros X Y HX.
split; intros HXY; [exists X | exists Y]; split.

- rewrite <- HX; assumption.
- assumption.
- rewrite HX; assumption.
- assumption.
",{'dat_id': '54sample3'},1554,"Error: ""X is already used.""",Proof State,5,121,2023-05-02T18:30:31.180524Z,2023-05-02T18:30:31.180560Z,20.047
110,"Theorem to prove: 
Theorem diagram_plus_wf_2: diagram (comp (star TX) TX') (comp (star S) R) (comp (star TY) TY') (comp (star S) R').

Model Answer:
Proof.
unfold diagram.
intros X X' Y Y' y0 H1 H2.
destruct H1 as (x & T1 & H1).
destruct H2 as (s & T3 & T4 & Z & S1 & S2).
eexists.
split.
{
apply comp_star_step_plus with x s; auto.
}
auto.
",{'dat_id': '62sample0'},1591,"Error: ""X is already used.""",Proof State,5,171,2023-05-02T19:05:29.113635Z,2023-05-02T19:05:29.113670Z,26.478
175,"Theorem to prove: 
Lemma constant_mon: simulation TX TY R -> monotonic TX TY (constant R).

Model Answer:
Proof.
intros Hsim x y X Y HXY HconstX.
destruct Hsim as [HinvE HR].
assert (Hreq: reflect_state TX R X * reflect_state TY R Y).
{
  apply (HR x y); auto.
}
unfold constant in *; rewrite HconstX in *.
unfold monotonic.
exists (reflect_events TY R y).
split; auto.
apply (HinvE y); auto.
",{'dat_id': '1sample0'},1656,"Error: ""X is already used.""",Proof State,5,231,2023-05-02T23:27:14.430083Z,2023-05-02T23:27:14.430119Z,39.615
244,"Theorem to prove: 
Lemma weak_taus: forall y l x z, Weak l x y -> Weak T y z -> Weak l x z.

Model Answer:
Proof.
intros y l x z Wxy Wyz.
revert x Wxy.
induction Wyz as [Wy | zWyz];
intros x Wxy.
{
exact Wxy.  (* Weak l x y *)
}
{
apply IHzWyz in Wxy.
apply Weak_trans with (t:=nxt y) (P:=l) (t3:=z).
{
exact Wxy.  (* Weak l x (nxt y) *)
}
{
simpl; exact Wy.  (* Weak T (nxt y) z *)
}
}
",{'dat_id': '44sample4'},1725,"Error: ""x is already used.""",Proof State,5,308,2023-05-04T00:53:29.541924Z,2023-05-04T00:53:29.541961Z,23.238
449,"Theorem to prove: 
Lemma weak_strong: forall R, simulation R -> diagram_r (Weak TX) R (Weak TY) R.

Model Answer:
Proof.
intros R sim.
unfold diagram_r.
intros S S' X Y RXS RSY TX TY XS' YYS'.
destruct RXS as [RXS | eRXS].
{
(* case: strong R *)
destruct RSY as [RSY | eRSY].
{
(* case: strong R *)
apply sim with (T1 := TX) (T':=TY).
{
assumption.
}
{
assumption.
}
}
{
(* case: weak right *)
apply sim with (T1 := TX) (T':=TY); assumption.
}
}
{
(* case: weak left *)
destruct eRXS as [RZERO RTS].
subst S.
destruct RSY as [RSY | eRSY].
{
(* case: strong R *)
apply W2; apply sim with (T1:=TX) (T':=TY);
try apply transition_refl;
assumption.
}
{
(* case: weak left and right *)
destruct eRSY as [RZEROS' RTS'].
subst T1'.
contradict wxT2. auto using W5, transition_refl.
- exists T3; auto using W5, transition_refl. }
",{'dat_id': '10sample4'},1930,"Error: ""X is already used.""",Proof State,5,509,2023-05-04T20:54:54.435963Z,2023-05-04T20:54:54.436000Z,16.938
533,"Theorem to prove: 
Let wexpansion1_t: wexpansion1 TY TZ S -> 
      forall x x' y, star (TY (T _)) x x' -> S x y -> exists2 y', star (TZ (T _)) y y' & S x' y'.

Model Answer:
intros W.
induction 1.
{
intros; exists y; trivial. apply star_refl.
}
{
intros x x' y. inversion_clear 1.
  intros H'. apply IHstar in H'. destruct H' as (y', H', HS).
eapply W in H0; eauto. destruct H0 as (y'', HR, HS0).
exists y''; eauto utilizing star_trans.
}
",{'dat_id': '27sample3'},2014,"Error: ""x is already used.""",Proof State,5,592,2023-05-04T22:26:00.741879Z,2023-05-04T22:26:00.741916Z,20.19
665,"Theorem to prove: 
Let silent: simulation_t TX TY (comp (star B) (UIter F R)).

Model Answer:
Lemma silent: forall (X Y: Type) (TX: LTS X) (TY: LTS Y) (B : relation X) (F R : relation Y),
  simulation_t TX TY (compose_rel (star B) (UIter F R)).
Proof.
intros X Y TX TY B F R sx sx' sy H_star H_iter.
induction H_star.
{
eapply simulation_iter_trans in H_iter.
eexists sy. split; eauto.
apply star_refl.
}
{
apply IHsteprelation in H_iter.
destruct H_iter as [sy_int [H_steps1 H_steps2]].
eapply simulation_iter_trans in H0.
destruct H0 as [sy' [H_steps1' H_steps2']].
exists sy'.
split; auto.
eapply star_trans; eauto using star_step1, star_step2.
}
",{'dat_id': '90sample0'},2146,"Error: ""X is already used.""",Proof State,5,711,2023-05-04T23:26:55.282599Z,2023-05-04T23:26:55.282636Z,25.244
259,"Theorem to prove: 
Lemma trans_eeq: eeq R R' -> eeq (trans R) (trans R').

Model Answer:
Proof.
unfold eeq, trans.
intros [A B].
split.
{
simpl; rewrite A; reflexivity.
}
{
simpl.
intros a b c.
generalize (B a b c).
rewrite HLR_map_map_map_eq3, HLR_fold_out_eq3, HLR_record_eq3, HLR_scopedtype_eq3;
trivial;
try congruence;
try symmetry;
apply A.
}
",{'dat_id': '98sample4'},1740,"Error: ""Tactic failure: Setoid library not loaded.""",Proof State,5,323,2023-05-04T01:02:40.907622Z,2023-05-04T01:02:40.907658Z,22.149
265,"Theorem to prove: 
Lemma comp_eeq: eeq R R' -> eeq S S' -> eeq (comp R S) (comp R' S').

Model Answer:
Proof.
intros H_R H_S.
unfold eeq, comp in |- *.
rewrite H_R, H_S.
reflexivity.
",{'dat_id': '100sample0'},1746,"Error: ""Tactic failure: Setoid library not loaded.""",Proof State,5,329,2023-05-04T01:04:58.525131Z,2023-05-04T01:04:58.525169Z,19.105
247,"Theorem to prove: 
Theorem Weak_ind:
       forall P: Lbl -> X -> X -> Prop,
       (forall x, P T x x) ->
       (forall y l x z ,
        Red T x y -> Weak l y z -> P l y z -> P l x z) ->
       (forall y a x z,
        Red (L a) x y -> Weak T y z -> P T y z -> P (L a) x z) ->
       forall l x x', Weak l x x' -> P l x x'.

Model Answer:
Proof.
intros P PT RedT RedLa.
induction 3.
{
auto.
}
{
eapply RedT; eauto.
}
{
eapply RedLa; eauto.
}
",{'dat_id': '45sample2'},1728,"Error: ""No 3rd non dependent hypothesis in current goal even after head-reduction.""",Proof State,5,311,2023-05-04T00:55:02.433773Z,2023-05-04T00:55:02.433810Z,18.053
248,"Theorem to prove: 
Theorem Weak_ind:
       forall P: Lbl -> X -> X -> Prop,
       (forall x, P T x x) ->
       (forall y l x z ,
        Red T x y -> Weak l y z -> P l y z -> P l x z) ->
       (forall y a x z,
        Red (L a) x y -> Weak T y z -> P T y z -> P (L a) x z) ->
       forall l x x', Weak l x x' -> P l x x'.

Model Answer:
Proof.
intros P Peq Predt Predla.
induction 4 as [ l x y Red_l_x_y Weak_l_y_z P_l_y_z IH|x y ]. 
{
case Red_l_x_y; intros z Red_star_t_e weak_q_K l_nodeq_a l_neqa
                          || intros a e q K red_nonred_star weak_q_K l_nodeq_a l_neqa.
- apply Redstar_reduction_weak in red_nonred_star; trivial.
  destruct red_nonred_star as (y', (l'|-x ,y') % red E q); idtac;
  generalize (existence_ofatis_t nil) as (_,E q,e);
    rewrite <- H ;
      pose Q' := @head_redstar_eq T x y z xnil e q (refl_equal nil);
        fold Q'; idtac; assert(w := @trans_red_weak T x y '%x y' %w Q' weak_q_K );
          apply (Predt x _ _ R w).
- destruct a0 as [_ H _].
  generalize H;
    clear H;
    intro e.
  assert (y0' := fun t => Weak T ((L a, L a) /2/ e ++ tail t",{'dat_id': '45sample3'},1729,"Error: ""No 4th non dependent hypothesis in current goal even after head-reduction.""",Proof State,5,312,2023-05-04T00:55:29.659394Z,2023-05-04T00:55:29.659430Z,25.359
152,"Theorem to prove: 
Lemma UExp_UExp: forall R m n, UExp F (UExp F R n) m = UExp F R (m+n).

Model Answer:
Proof.
intros R m n.
induction m.
{
simpl.
auto.
}
{
simpl.
rewrite -> IHm.
reflexivity.
}
",{'dat_id': '50sample2'},1633,QED,QED,5,208,2023-05-02T23:05:49.664124Z,2023-05-02T23:05:49.664160Z,15.366
311,"Theorem to prove: 
Lemma incl_trans: incl R S -> incl S T -> incl R T.

Model Answer:
Proof.
unfold incl.
intros HRS HST x y HRxy.
now apply HST, HRS.
",{'dat_id': '109sample1'},1792,QED,QED,5,435,2023-05-04T02:13:25.737271Z,2023-05-04T02:13:25.737308Z,14.11
312,"Theorem to prove: 
Lemma incl_trans: incl R S -> incl S T -> incl R T.

Model Answer:
Proof.
unfold incl.
intros.
auto.
",{'dat_id': '109sample2'},1793,QED,QED,5,436,2023-05-04T02:13:40.361336Z,2023-05-04T02:13:40.361372Z,12.936
327,"Theorem to prove: 
Lemma eeq_sym: eeq R S -> eeq S R.

Model Answer:
Proof.
intros.
destruct H as [H1 H2].
unfold eeq.
split; intros; auto.
",{'dat_id': '112sample2'},1808,QED,QED,5,451,2023-05-04T02:19:03.795418Z,2023-05-04T02:19:03.795454Z,31.067
349,"Theorem to prove: 
Lemma plus_star: forall x y, plus R x y -> star R x y.

Model Answer:
Proof.
intros x y H.
inversion H.
econstructor; eauto.
",{'dat_id': '116sample4'},1830,QED,QED,5,473,2023-05-04T20:36:07.261405Z,2023-05-04T20:36:07.261443Z,14.015
150,"Theorem to prove: 
Lemma UExp_UExp: forall R m n, UExp F (UExp F R n) m = UExp F R (m+n).

Model Answer:
Proof.
intros R m n.
revert R.
induction m; simpl; intros; auto.
rewrite IHm.
f_equal.
lia.
",{'dat_id': '50sample0'},1631,QED (one extra tactic at the end),QED,5,206,2023-05-02T23:05:09.307670Z,2023-05-02T23:05:09.307706Z,142.396
219,"Theorem to prove: 
Lemma weak_refl: forall x, Weak T x x.

Model Answer:
Proof.
intros x.
constructor.
reflexivity.
",{'dat_id': '39sample4'},1700,QED (one extra tactic at the end),QED,5,283,2023-05-04T00:43:37.445282Z,2023-05-04T00:43:37.445319Z,14.404
5,"Theorem to prove: 
Lemma G_wmon: wmonotonic TX TX G.

Model Answer:
It is not possible to prove this lemma without more context, since the terms `wmonotonic`, `TX`, and `G` have not been provided or defined. Please provide more information and definitions for these terms.",{'dat_id': '140sample0'},1486,The model refused to answer and asked for more information.,Refusal,5,26,2023-05-02T17:46:09.456969Z,2023-05-02T17:46:09.457006Z,4.848
6,"Theorem to prove: 
Lemma G_wmon: wmonotonic TX TX G.

Model Answer:
I'm sorry, but I cannot prove this specific theorem as there is not enough information about the functions and types involved. Please provide more context or clarify the definitions of TX, G, and wmonotonic for me to proceed.",{'dat_id': '140sample1'},1487,The model refused to answer and asked for more information.,Refusal,5,27,2023-05-02T17:46:17.089550Z,2023-05-02T17:46:17.089586Z,4.696
7,"Theorem to prove: 
Lemma G_wmon: wmonotonic TX TX G.

Model Answer:
Sorry, I can't provide a proof for this lemma without more context or definitions for TX and G. Please provide additional details or clarify the problem statement.",{'dat_id': '140sample2'},1488,The model refused to answer and asked for more information.,Refusal,5,28,2023-05-02T17:46:23.044785Z,2023-05-02T17:46:23.044821Z,4.884
8,"Theorem to prove: 
Lemma G_wmon: wmonotonic TX TX G.

Model Answer:
To prove this lemma, it is necessary to know what the G function does on the TX type. As these definitions are not available, I cannot prove this lemma. Please provide additional context and definitions related to G and wmonotonic.",{'dat_id': '140sample3'},1489,The model refused to answer and asked for more information.,Refusal,5,29,2023-05-02T17:46:28.467808Z,2023-05-02T17:46:28.467844Z,4.214
9,"Theorem to prove: 
Lemma G_wmon: wmonotonic TX TX G.

Model Answer:
We cannot prove this Lemma as we don't have enough information about the types TX, the function G, and the definition of wmonotonic in the provided context. Please provide more details or relevant definitions to continue.",{'dat_id': '140sample4'},1490,The model refused to answer and asked for more information.,Refusal,5,30,2023-05-02T17:46:32.997079Z,2023-05-02T17:46:32.997115Z,3.198
10,"Theorem to prove: 
Lemma FG: contains F G.

Model Answer:
(* The given lemma is not well-formed, as `F` and `G` are not specified. *)

(* Assuming F and G are sets, we can rewrite the lemma and prove it.  *)

Lemma FG (F G: set nat): contains F G.
Proof.
  (* Please provide a proper context for F, G, and their relationship (e.g., subsets). *)
Abort.",{'dat_id': '141sample0'},1491,The model refused to answer and asked for more information.,Refusal,5,31,2023-05-02T17:46:38.400307Z,2023-05-02T17:46:38.400345Z,4.235
11,"Theorem to prove: 
Lemma FG: contains F G.

Model Answer:
To prove this, I would require more information about how `contains`, `F`, and `G` are defined. Could you please provide the definitions?",{'dat_id': '141sample1'},1492,The model refused to answer and asked for more information.,Refusal,5,32,2023-05-02T17:46:43.286120Z,2023-05-02T17:46:43.286157Z,3.469
12,"Theorem to prove: 
Lemma FG: contains F G.

Model Answer:
I'm sorry, but without knowing the definitions and context for F and G, I cannot provide you with a proof. If you could provide the necessary context and definitions, I'd be happy to try to help.",{'dat_id': '141sample2'},1493,The model refused to answer and asked for more information.,Refusal,5,33,2023-05-02T17:46:49.970111Z,2023-05-02T17:46:49.970147Z,3.756
13,"Theorem to prove: 
Lemma FG: contains F G.

Model Answer:
Please provide more context and definitions for F and G as it is not possible to generate proof without proper context.",{'dat_id': '141sample3'},1494,The model refused to answer and asked for more information.,Refusal,5,34,2023-05-02T17:46:54.780712Z,2023-05-02T17:46:54.780749Z,3.107
19,"Theorem to prove: 
Lemma G_reverse: forall R, eeq (trans (G R)) (G (trans R)).

Model Answer:
Before we continue, I noticed that the statement of the lemma is unclear. We need some definitions before we can generate a proof. Please define `eeq`, `trans`, and `G` so that I can help you prove the lemma.",{'dat_id': '142sample4'},1500,The model refused to answer and asked for more information.,Refusal,5,35,2023-05-02T17:47:25.910530Z,2023-05-02T17:47:27.371172Z,6.395
20,"Theorem to prove: 
Theorem upto: incl R (bisim TX TX).

Model Answer:
I'm afraid there might be a confusion in the theorem you provided, as R and bisim TX TX seem to have different types, so trying to prove incl R (bisim TX TX) might not be well-formed. If you could provide a bit more context or clarify the definitions of R, bisim, and TX, I'd be more than happy to help you with your proof.",{'dat_id': '143sample0'},1501,The model refused to answer and asked for more information.,Refusal,5,36,2023-05-02T17:47:37.299593Z,2023-05-02T17:47:37.299630Z,8.473
21,"Theorem to prove: 
Theorem upto: incl R (bisim TX TX).

Model Answer:
I'm sorry, but the statement you provided does not contain enough information for me to understand it completely. It depends on many unknown terms such as ""incl"", ""R"", ""bisim"", and ""TX"". If you could provide a more detailed context for this theorem or find a Coq equivalent version of it, I would be glad to help generate the Coq proof.",{'dat_id': '143sample1'},1502,The model refused to answer and asked for more information.,Refusal,5,37,2023-05-02T17:47:41.986869Z,2023-05-02T17:47:41.986906Z,3.265
29,"Theorem to prove: 
Let F_mon: monotonic TX TX F.

Model Answer:
Assuming you want to prove ""monotonic TX TX F"" for a function F with appropriate types, you will need to provide the definition of F along with any required lemmas or context about the types and properties involved.

In order to prove this, please provide the definition of F and any other necessary information about the types and properties involved. Then I will be able to generate a proof or provide guidance on how to proceed with the proof.",{'dat_id': '144sample4'},1510,The model refused to answer and asked for more information.,Refusal,5,39,2023-05-02T17:49:16.961508Z,2023-05-02T17:49:16.961544Z,7.806
36,"Theorem to prove: 
Let BG: contains (chaining_l (star B)) G.

Model Answer:
Definition chaining_l_star B (G: list string) := contains (chaining_l (Star B)) G.

Let BG: chaining_l_star B G.

Note that the exact statement of the theorem depends on the definitions of 'contains', 'chaining_l' and 'Star'. Without these definitions, proving this specific theorem is not possible. However, I have provided you with the definition of 'chaining_l_star' as you requested.",{'dat_id': '146sample1'},1517,The model refused to answer and asked for more information.,Refusal,5,90,2023-05-02T18:13:23.577003Z,2023-05-02T18:13:23.577039Z,12.112
37,"Theorem to prove: 
Let BG: contains (chaining_l (star B)) G.

Model Answer:
I need more context or definitions for the theorem. Please provide the missing information such as the definition of ""chaining_l"", ""star"", ""B"" and ""G"".",{'dat_id': '146sample2'},1518,The model refused to answer and asked for more information.,Refusal,5,40,2023-05-02T17:49:36.176139Z,2023-05-02T17:49:36.176178Z,3.548
